id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1382571944801804289	1382571944801804289	2021-04-15 11:20:13 India Standard Time	2021-04-15	11:20:13	+0530	760731807172222978	moneytimes_1991	Money Times		*STOCKS TO WATCH:*  MOTHERSON SUMI, STERLITE TECH, TATA MOTORS, HDFC BANK, INFOSYS, UPL, NBCC, RCF, DR. REDDY’S, NHPC, BHARTI AIRTEL, JSW STEEL, RELIGARE  Motherson Sumi Systems: Co's Rating Outlook Revised To Stable From Negative By Moody’s	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/moneytimes_1991/status/1382571944801804289	False		0								[]				
1382571772499795968	1382571772499795968	2021-04-15 11:19:32 India Standard Time	2021-04-15	11:19:32	+0530	313104852	adarshbisht	adarsh bisht		#jesm #dishapatani #bengalinewyear #nifty #valimai #goodmorningtwitterworld #kicchasudeep #infosys #shrmitalent21 #vellore #stocks #thursdaymorning #pagaiyekathiru  Contact Us: - Aadarsh Bisht +91-9872494164 (Call/WhatsApp) E-mail: - bishtadarsh27@gmail.com	en	[]	[]	[]	1	0	0	['jesm', 'dishapatani', 'bengalinewyear', 'nifty', 'valimai', 'goodmorningtwitterworld', 'kicchasudeep', 'infosys', 'shrmitalent21', 'vellore', 'stocks', 'thursdaymorning', 'pagaiyekathiru']	[]	https://twitter.com/adarshbisht/status/1382571772499795968	False	https://twitter.com/ESMjournal/status/1382569396736905219	0								[]				
1382568379886796803	1382568379886796803	2021-04-15 11:06:03 India Standard Time	2021-04-15	11:06:03	+0530	1277410752	stocksbox	StocksBox		Buy Infosys, target price Rs 1600: Motilal Oswal Infosys Ltd., incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 595128.31 Crore) operating in IT Software sector.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/StocksBox/status/1382568379886796803	False		0								[]				
1382567601419657221	1382567601419657221	2021-04-15 11:02:57 India Standard Time	2021-04-15	11:02:57	+0530	850268858506031104	tradebrainsgrp	Trade Brains		Which is your favorite UNICORN among these? .   #nifty #StockMarket #stock #stocks #trading #invest #tradebrains #stockstowatch #NiftyBank #Infosys #nifty #startups #unicorn #cred  https://t.co/hWHyuUxiWD	en	[]	[]	['https://pbs.twimg.com/media/Ey_d5Z3UUAEVgf8.jpg']	1	0	2	['nifty', 'stockmarket', 'stock', 'stocks', 'trading', 'invest', 'tradebrains', 'stockstowatch', 'niftybank', 'infosys', 'nifty', 'startups', 'unicorn', 'cred']	[]	https://twitter.com/TradeBrainsGrp/status/1382567601419657221	False		1	https://pbs.twimg.com/media/Ey_d5Z3UUAEVgf8.jpg							[]				
1382562051445334022	1382562051445334022	2021-04-15 10:40:54 India Standard Time	2021-04-15	10:40:54	+0530	191751052	themukulagrawal	The Mukul Agrawal		Top 5 IT Stocks in Indian Share Market. . . . #larsenandtoubro #stockmarketindia #hcl #investing #infosys #trading #tataconsultancyservices #investment #tcs #investor #techmahindra #trader #money #sharemarket #themukulagrawal  https://t.co/sWpibX8G7P	en	[]	[]	['https://pbs.twimg.com/media/Ey_YjHlVUAAQYGY.jpg']	5	5	28	['larsenandtoubro', 'stockmarketindia', 'hcl', 'investing', 'infosys', 'trading', 'tataconsultancyservices', 'investment', 'tcs', 'investor', 'techmahindra', 'trader', 'money', 'sharemarket', 'themukulagrawal']	[]	https://twitter.com/themukulagrawal/status/1382562051445334022	False		1	https://pbs.twimg.com/media/Ey_YjHlVUAAQYGY.jpg							[]				
1382562047867678723	1382562047867678723	2021-04-15 10:40:53 India Standard Time	2021-04-15	10:40:53	+0530	17804025	kunalgupta07	Kunal Gupta 		Stocks in the news : Infosys, Wipro, Adani Enterprises, RCF, Dixon —    https://t.co/VUsYczJRho	en	[]	['http://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-infosys-wipro-adani-enterprises-rcf-dixon-route-mobile-and-apollo-tyres/articleshow/82076456.cms']	[]	0	0	0	[]	[]	https://twitter.com/kunalgupta07/status/1382562047867678723	False		0								[]				
1382560994686242819	1382560994686242819	2021-04-15 10:36:42 India Standard Time	2021-04-15	10:36:42	+0530	570927672	marketstodays	Markets Today		Other #IT stocks also fell on weak sentiment after the results with the index down over 1 percent in intraday deals. !Infosys #InfosysQ4 #Earnings  https://t.co/ZdSThbqRFW	en	[]	['https://www.cnbctv18.com/market/stocks/infosys-shares-decline-5-after-q4-results-it-index-down-over-1-8938821.htm']	[]	0	0	0	['it', 'infosysq4', 'earnings']	[]	https://twitter.com/marketstodays/status/1382560994686242819	False		0								[]				
1382560753710985216	1382560753710985216	2021-04-15 10:35:45 India Standard Time	2021-04-15	10:35:45	+0530	631810714	cnbctv18news	CNBC-TV18		Other #IT stocks also fell on weak sentiment after the results with the index down over 1 percent in intraday deals. !Infosys #InfosysQ4 #Earnings  https://t.co/3C37SdxSrG	en	[]	['https://www.cnbctv18.com/market/stocks/infosys-shares-decline-5-after-q4-results-it-index-down-over-1-8938821.htm']	[]	0	0	7	['it', 'infosysq4', 'earnings']	[]	https://twitter.com/CNBCTV18News/status/1382560753710985216	False		0								[]				
1382559943723610114	1382559943723610114	2021-04-15 10:32:31 India Standard Time	2021-04-15	10:32:31	+0530	986497864481193986	marketnews201	sanikasurve8		#Stocks to watch: #Infosys, #Wipro, #AdityaBirlaCapital, #HDFCBank, #5paisa  https://t.co/Nh3EGeBRVb	en	[]	['https://www.business-standard.com/article/markets/stocks-to-watch-infosys-wipro-aditya-birla-capital-hdfc-bank-5paisa-121041500156_1.html?utm_source=SEO&utm_medium=SG']	[]	0	0	0	['stocks', 'infosys', 'wipro', 'adityabirlacapital', 'hdfcbank', '5paisa']	[]	https://twitter.com/marketnews201/status/1382559943723610114	False		0								[]				
1382559472309174275	1382559472309174275	2021-04-15 10:30:39 India Standard Time	2021-04-15	10:30:39	+0530	1315240421765775367	profitmustindia	Rofl Mehta		#BestBooksForStockMarketBeginnersinIndia #bestbook #StockMarket #sharemarket #stocks #stockstowatch #StocksToBuy #StocksInFocus #Infosys #sharemarketlearning     https://t.co/X0gMWCfo0n	und	[]	['https://profitmust.com/best-books-for-stock-market-beginners-in-india/']	[]	0	1	1	['bestbooksforstockmarketbeginnersinindia', 'bestbook', 'stockmarket', 'sharemarket', 'stocks', 'stockstowatch', 'stockstobuy', 'stocksinfocus', 'infosys', 'sharemarketlearning']	[]	https://twitter.com/Profitmustindia/status/1382559472309174275	False		0								[]				
1382556858418745347	1382556858418745347	2021-04-15 10:20:16 India Standard Time	2021-04-15	10:20:16	+0530	1242677707051110401	marginvalue	MarginValue		1/ Even as #Infosys has announced a #buyback, share buybacks in general do not create value for shareholders.   2/ What creates value for #stocks such as Infosys is high ROIIC.   3/ Check out is ROIIC; it is one of the reasons why Infy did so well:  https://t.co/wQCRcbIAXn #Nifty  https://t.co/bk3jcO5Dva	en	[]	['https://marginvalue.com/valuation/simple/c/2806']	['https://pbs.twimg.com/media/Ey_T_YQVkAMq7tk.jpg']	1	1	4	['infosys', 'buyback', 'stocks', 'nifty']	[]	https://twitter.com/marginvalue/status/1382556858418745347	False		1	https://pbs.twimg.com/media/Ey_T_YQVkAMq7tk.jpg							[]				
1382556099522355201	1382556099522355201	2021-04-15 10:17:15 India Standard Time	2021-04-15	10:17:15	+0530	68927629	moneycontrolcom	moneycontrol		#MCPro | A head to head analysis shows Infosys Q4 missed the fireworks of TCS. Is there a soft patch ahead for the stock? Madhuchanda Dey answers.  #Infosys #Stocks #Earnings #Q4FY21   https://t.co/OdOcYBq917	en	[]	['https://www.moneycontrol.com/news/business/moneycontrol-research/infosys-will-its-valuation-discount-to-tcs-widen-post-q4-fy21-6770641.html']	[]	1	2	6	['mcpro', 'infosys', 'stocks', 'earnings', 'q4fy21']	[]	https://twitter.com/moneycontrolcom/status/1382556099522355201	False		0								[]				
1382553814935293952	1382553814935293952	2021-04-15 10:08:10 India Standard Time	2021-04-15	10:08:10	+0530	1382446867179458561	theindiapost3	The India Post		The India Post: Infosys reports 2%quarter fall in Q4:Buyback of stocks at 1750.00.  https://t.co/Dd8IgdWYo8 #Infosys #InfosysQ4FY21 #InfosysBuyback via @GoogleNews	en	[{'screen_name': 'googlenews', 'name': 'google news', 'id': '33584794'}]	['https://theindiapost.net/business/infosys-reports-2quarter-fall-in-q4buyback-of-stocks-at-1750-00/?utm_source=rss&utm_medium=rss&utm_campaign=infosys-reports-2quarter-fall-in-q4buyback-of-stocks-at-1750-00']	[]	0	0	0	['infosys', 'infosysq4fy21', 'infosysbuyback']	[]	https://twitter.com/TheIndiaPost3/status/1382553814935293952	False		0								[]				
1382550467771736071	1382550467771736071	2021-04-15 09:54:52 India Standard Time	2021-04-15	09:54:52	+0530	43855487	bsindia	Business Standard		Motilal Oswal Securities expects Infosys to be a key beneficiary of a recovery in IT spends in FY22E  #Infosys #StockMarket #Stocks #StocksToWatch #StockMarketTrading #MarketsWithBS  https://t.co/tOGqoGoWMj	en	[]	['https://mybs.in/2ZdbIua']	[]	0	2	4	['infosys', 'stockmarket', 'stocks', 'stockstowatch', 'stockmarkettrading', 'marketswithbs']	[]	https://twitter.com/bsindia/status/1382550467771736071	False		0								[]				
1382549760075198469	1382549760075198469	2021-04-15 09:52:03 India Standard Time	2021-04-15	09:52:03	+0530	1142031871888379910	adityaswaroop07	Aditya Swaroop		Top stocks in focus: Infosys, Wipro, Bharti Airtel, Tata Motors, HDFC Bank  https://t.co/5pJQ80WL0g	de	[]	['http://dlvr.it/RxhwTM']	[]	0	0	0	[]	[]	https://twitter.com/AdityaSwaroop07/status/1382549760075198469	False		0								[]				
1382548228583743490	1382548228583743490	2021-04-15 09:45:58 India Standard Time	2021-04-15	09:45:58	+0530	68927629	moneycontrolcom	moneycontrol		#MarketswithMC | Here is what brokerages have to say on @Infosys after Q4 earnings ⤵️  #Stocks #StockMarket #Infosys #Earnings  https://t.co/QEL1sJcLNW	en	[{'screen_name': 'infosys', 'name': 'infosys', 'id': '14462907'}]	['https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-infosys-after-q4-results-buy-sell-or-hold-6770381.html']	[]	1	1	2	['marketswithmc', 'stocks', 'stockmarket', 'infosys', 'earnings']	[]	https://twitter.com/moneycontrolcom/status/1382548228583743490	False		0								[]				
1382547883971383296	1382547883971383296	2021-04-15 09:44:36 India Standard Time	2021-04-15	09:44:36	+0530	1591351032	kumar_invest	Momentum Trader 🐻 🐂		#Infosys coming below 1000 in high speed.   I think #InfosysQ4FY21  &amp; #InfosysBuyback is fully discounted long ago.   Retail investors are getting screwed now holding the #stocks	en	[]	[]	[]	0	0	0	['infosys', 'infosysq4fy21', 'infosysbuyback', 'stocks']	[]	https://twitter.com/kumar_invest/status/1382547883971383296	False		0								[]				
1382545570343100421	1382545570343100421	2021-04-15 09:35:25 India Standard Time	2021-04-15	09:35:25	+0530	3648372732	zybraapp	Zybra		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro Read more here:  https://t.co/As6AqLKZWZ	en	[]	['https://bit.ly/3wY9rEH']	[]	0	0	0	[]	[]	https://twitter.com/ZybraApp/status/1382545570343100421	False		0								[]				
1382545454924189700	1382545454924189700	2021-04-15 09:34:57 India Standard Time	2021-04-15	09:34:57	+0530	1145926040096612352	nifty50trade	Nifty 50		#BuzzingStocks Buzzing Stocks | Infosys, JSW Steel, Motherson Sumi and others that will be in focus today #intraday #trading #Nifty #sensex #stockstowatch #StocksToTrade  https://t.co/QKXmVETui2	en	[]	['https://www.moneycontrol.com/news/buzzing-stocks/buzzing-stocks-|-infosys-jsw-steel-motherson-sumiothers-that-will-befocus-today_15009761.html']	[]	0	0	0	['buzzingstocks', 'intraday', 'trading', 'nifty', 'sensex', 'stockstowatch', 'stockstotrade']	[]	https://twitter.com/Nifty50trade/status/1382545454924189700	False		0								[]				
1382545107635761158	1382545107635761158	2021-04-15 09:33:34 India Standard Time	2021-04-15	09:33:34	+0530	161318053	bt_india	Business Today		Stocks in news: Tata Motors, Bharti Airtel, Infosys, Motherson Sumi Systems and more  https://t.co/0bAX8jOVuj  https://t.co/1RcM1MQZTP	en	[]	['https://www.businesstoday.in/markets/stocks/stocks-in-news-april-15-motherson-sumi-tata-motors-bharti-airtel/story/436641.html']	['https://pbs.twimg.com/media/Ey_JUI-VIAEcNdS.jpg']	0	0	12	[]	[]	https://twitter.com/BT_India/status/1382545107635761158	False		1	https://pbs.twimg.com/media/Ey_JUI-VIAEcNdS.jpg							[]				
1382545102107738112	1382545102107738112	2021-04-15 09:33:33 India Standard Time	2021-04-15	09:33:33	+0530	1094850957010059265	indmarketslive	Nifty 50 Live 📊		#LiveStocksUpdate Buzzing Stocks | Infosys, JSW Steel, Motherson Sumi and others that will be in focus today   https://t.co/GwGdJylCA4  #Nifty #sensex #stockstowatch #StocksToTrade #StockMarket	en	[]	['https://www.moneycontrol.com/news/buzzing-stocks/buzzing-stocks-|-infosys-jsw-steel-motherson-sumiothers-that-will-befocus-today_15009761.html']	[]	0	0	0	['livestocksupdate', 'nifty', 'sensex', 'stockstowatch', 'stockstotrade', 'stockmarket']	[]	https://twitter.com/INDMarketsLIVE/status/1382545102107738112	False		0								[]				
1382545017651167232	1382545017651167232	2021-04-15 09:33:13 India Standard Time	2021-04-15	09:33:13	+0530	196035613	goodreturnsin	GoodReturns.IN		Benchmark indices were trading higher, with most of Asia trading mixed. Stocks in the Asia-Pacific region were mixed in morning trade, with Australia's jobs data for March beating expectations. -   https://t.co/QbXvImGTzQ  #StockMarket #stocks #Infosys  https://t.co/bHUi4UhLRj	en	[]	['https://www.goodreturns.in/news/markets-trade-higher-infosys-tanks-4-1208875.html']	['https://pbs.twimg.com/media/Ey_JPZbVEAAnuSQ.png']	0	0	0	['stockmarket', 'stocks', 'infosys']	[]	https://twitter.com/GoodReturnsIN/status/1382545017651167232	False		1	https://pbs.twimg.com/media/Ey_JPZbVEAAnuSQ.png							[]				
1382544486140579840	1382544486140579840	2021-04-15 09:31:06 India Standard Time	2021-04-15	09:31:06	+0530	465671507	globalfirstnews	@globalfirstnews		Stocks to watch: Infosys, Wipro, Aditya Birla Capital, HDFC Bank, 5paisa: The board of Aditya Birla Capital has approved an initial public offer of its asset management business, Aditya Birla Sun Life AMC  https://t.co/4C96j0XvOu  https://t.co/RYNfddPXSR	en	[]	['http://dlvr.it/Rxhskp']	['https://pbs.twimg.com/media/Ey_I4j1VkAIqE5T.jpg']	0	0	0	[]	[]	https://twitter.com/globalfirstnews/status/1382544486140579840	False		1	https://pbs.twimg.com/media/Ey_I4j1VkAIqE5T.jpg							[]				
1382544270255484930	1382544270255484930	2021-04-15 09:30:15 India Standard Time	2021-04-15	09:30:15	+0530	3318510966	crweworld	Crwe World		Buzzing Stocks | Infosys, JSW Steel, Motherson Sumi and others that will be in focus today  https://t.co/8682ETkPCN	en	[]	['http://crweworld.com/india/trendingnow/news/1957242/buzzing-stocks-infosys-jsw-steel-motherson-sumi-and-others-that-will-be-in-focus-today']	[]	0	0	0	[]	[]	https://twitter.com/CrweWorld/status/1382544270255484930	False		0								[]				
1382543022546513920	1382543022546513920	2021-04-15 09:25:17 India Standard Time	2021-04-15	09:25:17	+0530	295693924	fpjindia	Free Press Journal		Stocks in focus today: Infosys, Wipro, Bharti Airtel, HDFC Bank, Axis Bank, Tata Metaliks among others    https://t.co/dU6TkkupBJ	en	[]	['https://www.freepressjournal.in/business/stocks-to-watch-out-infosys-wipro-bharti-airtel-hdfc-bank-axis-bank-tata-metaliks-among-others']	[]	0	0	0	[]	[]	https://twitter.com/fpjindia/status/1382543022546513920	False		0								[]				
1382542491606454272	1382542491606454272	2021-04-15 09:23:11 India Standard Time	2021-04-15	09:23:11	+0530	1540996266	15minutenewsbus	Business News		Stocks in the news: Infosys, Wipro, Adani Enterprises, RCF, Dixon, Route Mobile and Apollo Tyres  https://t.co/wZQTEs9NwX #StockMarkets	en	[]	['https://www.15minutenews.com/article/198605207/stocks-in-the-news-infosys-wipro-adani-enterprises-rcf-dixon-route-mobile-and-apollo-tyres/']	[]	0	0	0	['stockmarkets']	[]	https://twitter.com/15MinuteNewsBus/status/1382542491606454272	False		0								[]				
1382541848686731267	1382541848686731267	2021-04-15 09:20:37 India Standard Time	2021-04-15	09:20:37	+0530	125593434	iiflmarkets	IIFLMarkets		Opening Bell: Market opens flat; Nifty trades above 14,500-mark. Gainers: ONGC, Hindalco, UPL (+3%). Losers: Infosys (-4%), HCL Tech, Tech Mahindra, M&amp;M (-1%).  https://t.co/iyED2QrxO8 #Nifty #Sensex #StockMarket #StocksInFocus #stocks	en	[]	['https://www.indiainfoline.com/markets/live-news/2021-04-15/Live-News-Sensex-Nifty-live-stock-markets-bse-nse-futures-and-options-derivative-trading']	[]	1	0	0	['nifty', 'sensex', 'stockmarket', 'stocksinfocus', 'stocks']	[]	https://twitter.com/IIFLMarkets/status/1382541848686731267	False		0								[]				
1382541135692890112	1382541135692890112	2021-04-15 09:17:47 India Standard Time	2021-04-15	09:17:47	+0530	1154478416667664384	stokmarketlive	Indian stockmarket live		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  Infosys reported an annual increase of 17 per cent in net profit at 5,076 crore on the back of large contract wins as the COVID-19 pandemic drove digitisation efforts #Nifty #stock #stockmarket #NSE #BSE #TechnicalAnal…	en	[]	[]	[]	0	0	1	['nifty', 'stock', 'stockmarket', 'nse', 'bse', 'technicalanal']	[]	https://twitter.com/stokmarketlive/status/1382541135692890112	False		0								[]				
1382541104784941058	1382541104784941058	2021-04-15 09:17:40 India Standard Time	2021-04-15	09:17:40	+0530	1224643780730445824	nelofartach	Tach Nelofar		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/f3LwZKOaLe	en	[]	['https://news.technelofar.com/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/NelofarTach/status/1382541104784941058	False		0								[]				
1382540260526022657	1382540260526022657	2021-04-15 09:14:19 India Standard Time	2021-04-15	09:14:19	+0530	1114930100875747331	wealthtyre	WealthTyre		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/i95i1yUu9q	en	[]	['https://wealthtyre.com/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/wealthtyre/status/1382540260526022657	False		0								[]				
1382540110864871424	1382540110864871424	2021-04-15 09:13:43 India Standard Time	2021-04-15	09:13:43	+0530	1259458861326651393	ojasvitimesnews	Ojasvi Times Offcial		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/RXna1rgRBu	en	[]	['https://ojasvitimes.in/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/OjasviTimesNews/status/1382540110864871424	False		0								[]				
1382539530931036168	1382539530931036168	2021-04-15 09:11:25 India Standard Time	2021-04-15	09:11:25	+0530	117708749	santoshjsh	SK		#infosys OOps! what have you done. why did you do this to others like #wipro #tcs #mindtree #hcltech #stocks #StocksToBuy  https://t.co/0sVHuXzHGI	en	[]	['https://youtu.be/f7gnM_CqTwQ']	[]	1	0	0	['infosys', 'wipro', 'tcs', 'mindtree', 'hcltech', 'stocks', 'stockstobuy']	[]	https://twitter.com/santoshjsh/status/1382539530931036168	False		0								[]				
1382538947587231747	1382538947587231747	2021-04-15 09:09:06 India Standard Time	2021-04-15	09:09:06	+0530	1258757629968596993	wealthtradingji	Market Ji		#TOP10 #StocksInFocus 1- INFOSYS 2- WIPRO 3- HDFC BANK 4- ONGC/OIL 5- CIPLA / DRL / CADILA / SYNGENE 6- BHARTI AIRTEL /ADANIPORTS 7- AB CAPITAL 8- NFL / RCF 9- SUGAR STOCKS 10- UPL / TATA GROUP	in	[]	[]	[]	0	0	0	['top10', 'stocksinfocus']	[]	https://twitter.com/WealthTradingJi/status/1382538947587231747	False		0								[]				
1382538468337741824	1382538468337741824	2021-04-15 09:07:11 India Standard Time	2021-04-15	09:07:11	+0530	1248595442952073217	network20news	Network20 News		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/hxMDsKho10	en	[]	['https://network20news.com/business/15/04/2021/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/network20news/status/1382538468337741824	False		0								[]				
1382537748083576837	1382537748083576837	2021-04-15 09:04:20 India Standard Time	2021-04-15	09:04:20	+0530	1332941354586886144	wwwcurrentnews1	www.currentnewstv.com		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/GYqUIj1uUt	en	[]	['https://www.currentnewstv.in/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/wwwcurrentnews1/status/1382537748083576837	False		0								[]				
1382537575676661762	1382537575676661762	2021-04-15 09:03:39 India Standard Time	2021-04-15	09:03:39	+0530	1277410752	stocksbox	StocksBox		Trade Spotlight: What should investors do with TCS, Infosys, and Wipro?  Some of the stocks in focus were TCS, which fell more than 4 percent post Q4 results, Infosys that was down nearly 2 percent ahead of results on Wednesday, and Wipro which closed with a downtick of over…	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/StocksBox/status/1382537575676661762	False		0								[]				
1382537210344271872	1382537210344271872	2021-04-15 09:02:11 India Standard Time	2021-04-15	09:02:11	+0530	1346039262043488259	unicapstockmkt	Unicap India 🇮🇳		If You have Kept Infosys on Hold then it comes out with a great buy back at 1750 a share. Today IT stocks will zoom.  #NSE #BSE #sensex #nifty #stockmarkettips #advisory #investments #stockstowatch #Infosys	en	[]	[]	[]	0	0	0	['nse', 'bse', 'sensex', 'nifty', 'stockmarkettips', 'advisory', 'investments', 'stockstowatch', 'infosys']	[]	https://twitter.com/UnicapStockMKT/status/1382537210344271872	False		0								[]				
1382536892256686086	1382536892256686086	2021-04-15 09:00:56 India Standard Time	2021-04-15	09:00:56	+0530	1219620049612181504	alifnewsin	ALIF News - India.		Stocks To Watch: Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/jY5Xjjk5yo	en	[]	['https://www.alifnews.in/stocks-to-watch-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/alifnewsin/status/1382536892256686086	False		0								[]				
1382536697443807237	1382536697443807237	2021-04-15 09:00:09 India Standard Time	2021-04-15	09:00:09	+0530	1220033731127205888	eekpe_in	eeKPe.com		Stocks To Watch In Trade Today (April 15, 2021): Infosys, HDFC Bank, Tata Motors, Wipro  https://t.co/FbDAoR7s73	en	[]	['https://news.eekpe.com/stocks-to-watch-in-trade-today-april-15-2021-infosys-hdfc-bank-tata-motors-wipro/']	[]	0	0	0	[]	[]	https://twitter.com/eeKPe_in/status/1382536697443807237	False		0								[]				
1382536612664446976	1382536612664446976	2021-04-15 08:59:49 India Standard Time	2021-04-15	08:59:49	+0530	4723496155	zoomstocks	ZoomStocks		#India: Pre-open Buzz: SGX #Nifty ↓-128 pts; indicating lower opening for indices. Infosys announced share buyback worth ₹9,200 crore. HDFC Bank plans to raise ₹50,000 crore via debt over the next 1 year. Airline traffic to decline by 15%-17% in April per ICRA. #StockMarket.  https://t.co/OrhbQXS00r	en	[]	[]	['https://pbs.twimg.com/media/Ey_BuRXXMAADfhj.jpg']	0	0	0	['india', 'nifty', 'stockmarket']	[]	https://twitter.com/ZoomStocks/status/1382536612664446976	False		1	https://pbs.twimg.com/media/Ey_BuRXXMAADfhj.jpg							[]				
1382535928065843201	1382535928065843201	2021-04-15 08:57:06 India Standard Time	2021-04-15	08:57:06	+0530	17673635	livemint	Mint		#StocksToWatch | Here are top stocks that could be in focus today!  👉 Infosys 👉 HDFC Bank 👉 Bharti Airtel   https://t.co/zlx3rDeMme	en	[]	['https://www.livemint.com/market/stock-market-news/stocks-to-watch-infosys-hdfc-bank-bharti-airtel-wipro-tata-motors-11618449505231.html']	[]	0	0	6	['stockstowatch']	[]	https://twitter.com/livemint/status/1382535928065843201	False		0								[]				
1382534858807799811	1382534858807799811	2021-04-15 08:52:51 India Standard Time	2021-04-15	08:52:51	+0530	191751052	themukulagrawal	The Mukul Agrawal		#morningmotivation   Jaise car mei seat belt Bike chalate samay helmet  Safety ke liye lagate ho  Waise hi trading mei stoploss lagaye   Safety hogi   Baat sachi aur achi lage to must retweet  #stocks #Infosys #StockMarket #sgxnifty	hi	[]	[]	[]	12	22	104	['morningmotivation', 'stocks', 'infosys', 'stockmarket', 'sgxnifty']	[]	https://twitter.com/themukulagrawal/status/1382534858807799811	False		0								[]				
1382533462356226050	1382533462356226050	2021-04-15 08:47:18 India Standard Time	2021-04-15	08:47:18	+0530	68927629	moneycontrolcom	moneycontrol		#MarketswithMC | IT stocks witnessed some profit-taking on April 13. @kshanand finds out what the experts say ⤵️  #StockMarket #StockstoWatch #Infosys #Wipro #TCS   https://t.co/8MOIXMdhEa	en	[{'screen_name': 'kshanand', 'name': 'kshittij anand', 'id': '117660185'}]	['https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-investors-do-with-tcs-infosys-and-wipro-6764781.html']	[]	0	0	9	['marketswithmc', 'stockmarket', 'stockstowatch', 'infosys', 'wipro', 'tcs']	[]	https://twitter.com/moneycontrolcom/status/1382533462356226050	False		0								[]				
1382532885391888384	1382532885391888384	2021-04-15 08:45:00 India Standard Time	2021-04-15	08:45:00	+0530	117076454	priyank3089	Priyank		Stocks in the news: Infosys, Wipro, Adani Enterprises, RCF, Dixon, Route Mobile and Apollo Tyres  https://t.co/ppo9DYymIT	en	[]	['http://ecoti.in/Ta6FCZ92']	[]	0	0	0	[]	[]	https://twitter.com/priyank3089/status/1382532885391888384	False		0								[]				
1382532668340916224	1382532668340916224	2021-04-15 08:44:09 India Standard Time	2021-04-15	08:44:09	+0530	92251857	k_karthik_raja	K Karthik Raja		#TOP10 #StocksInFocus  1- INFOSYS 2- WIPRO 3- HDFC BANK 4- ONGC/OIL/HOEC 5- CIPLA / DRL / CADILA / SYNGENE 6- BHARTI AIRTEL  7- AB CAPITAL 8- NFL / RCF 9- SUGAR STOCKS 10- UPL	und	[]	[]	[]	0	0	0	['top10', 'stocksinfocus']	[]	https://twitter.com/k_karthik_raja/status/1382532668340916224	False		0								[]				
1382531740112019457	1382531740112019457	2021-04-15 08:40:27 India Standard Time	2021-04-15	08:40:27	+0530	50279781	financialxpress	FinancialXpress		#Infosys, #Wipro, Bharti Airtel, Sterlite Technologies, HDFC Bank, Coal India #stocks in focus  https://t.co/tk2vqeazZV	ro	[]	['https://www.financialexpress.com/market/infosys-wipro-bharti-airtel-sterlite-technologies-hdfc-bank-coal-india-stocks-in-focus/2233390/']	[]	0	2	8	['infosys', 'wipro', 'stocks']	[]	https://twitter.com/FinancialXpress/status/1382531740112019457	False		0								[]				
1382531478500700165	1382531478500700165	2021-04-15 08:39:25 India Standard Time	2021-04-15	08:39:25	+0530	2221877557	rnarayanan80	Chennai Trading Academy		#TOP10 #StocksInFocus  1- INFOSYS 2- WIPRO 3- HDFC BANK 4- ONGC/OIL/HOEC 5- CIPLA / DRL / CADILA / SYNGENE 6- BHARTI AIRTEL  7- AB CAPITAL 8- NFL / RCF 9- SUGAR STOCKS 10- UPL	und	[]	[]	[]	1	0	0	['top10', 'stocksinfocus']	[]	https://twitter.com/rnarayanan80/status/1382531478500700165	False		0								[]				
